election_id,election_type,election_date,district_name,division_name,division_url,division_openlylocal_id,result_votes_total,result_url,candidate_votes,candidate_elected,party_name,party_short_name,party_resource_uri,person_id,person_first_name,person_middle_names,person_last_name,person_all_names
1,council,04/06/2009,Stratford,Shipston-on-Stour ,http://www.warwickshire.gov.uk/corporate/committe.nsf/66313d7210fd430680256a140057d7fa/e5c65cf5a1879fcc80257084004dbe05?OpenDocument,9880,3728,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/F406BA1821581BBB80256F460052B46E,2066,1,Conservative,Con,http://openelectiondata.org/id/parties/25,3004,Chris,,Saint,ChrisSaint
1,council,04/06/2009,Stratford,Shipston-on-Stour ,http://www.warwickshire.gov.uk/corporate/committe.nsf/66313d7210fd430680256a140057d7fa/e5c65cf5a1879fcc80257084004dbe05?OpenDocument,9880,3728,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/F406BA1821581BBB80256F460052B46E,304,0,Labour,Lab,http://openelectiondata.org/id/parties/6,3003,Christopher,Mark,Aston,ChristopherMarkAston
1,council,04/06/2009,Stratford,Shipston-on-Stour ,http://www.warwickshire.gov.uk/corporate/committe.nsf/66313d7210fd430680256a140057d7fa/e5c65cf5a1879fcc80257084004dbe05?OpenDocument,9880,3728,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/F406BA1821581BBB80256F460052B46E,260,0,Green,Green,http://openelectiondata.org/id/parties/64,3005,David,Frank,Steele,DavidFrankSteele
1,council,04/06/2009,Stratford,Shipston-on-Stour ,http://www.warwickshire.gov.uk/corporate/committe.nsf/66313d7210fd430680256a140057d7fa/e5c65cf5a1879fcc80257084004dbe05?OpenDocument,9880,3728,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/F406BA1821581BBB80256F460052B46E,1098,0,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,3006,Philip,Peter John,Vial,PhilipPeter JohnVial
1,council,04/06/2009,Stratford,Southam ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/6e534068f47d3aeb80256ffc002c5dc7?OpenDocument,9881,2703,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/5E91D7F15117E6F980256F460052B48D,253,0,Green,Green,http://openelectiondata.org/id/parties/64,3008,Jennifer,,Batt,JenniferBatt
1,council,04/06/2009,Stratford,Southam ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/6e534068f47d3aeb80256ffc002c5dc7?OpenDocument,9881,2703,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/5E91D7F15117E6F980256F460052B48D,749,0,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,3009,Helena,Joyce,Knight,HelenaJoyceKnight
1,council,04/06/2009,Stratford,Southam ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/6e534068f47d3aeb80256ffc002c5dc7?OpenDocument,9881,2703,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/5E91D7F15117E6F980256F460052B48D,460,0,Labour,Lab,http://openelectiondata.org/id/parties/6,3010,Peter,Glynne,Thomas,PeterGlynneThomas
1,council,04/06/2009,Stratford,Southam ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/6e534068f47d3aeb80256ffc002c5dc7?OpenDocument,9881,2703,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/5E91D7F15117E6F980256F460052B48D,1241,1,Conservative,Con,http://openelectiondata.org/id/parties/25,3007,John,Robert,Appleton,JohnRobertAppleton
1,council,04/06/2009,Warwick,Stour & The Vale ,https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/a8df2e9e0ec76c6580256ffc002c5df2?OpenDocument,9882,3784,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/C1DBEE6A56D2ED4880256F850056066F,437,0,Green,Green,http://openelectiondata.org/id/parties/64,3011,Graham,Paul Meredith,Browne,GrahamPaul MeredithBrowne
1,council,04/06/2009,Warwick,Stour & The Vale ,https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/a8df2e9e0ec76c6580256ffc002c5df2?OpenDocument,9882,3784,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/C1DBEE6A56D2ED4880256F850056066F,827,0,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,3012,Karyl,Arlene,Rees,KarylArleneRees
1,council,04/06/2009,Warwick,Stour & The Vale ,https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/a8df2e9e0ec76c6580256ffc002c5df2?OpenDocument,9882,3784,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/C1DBEE6A56D2ED4880256F850056066F,2520,1,Conservative,Con,http://openelectiondata.org/id/parties/25,3013,Izzi,,Seccombe,IzziSeccombe
1,council,04/06/2009,Stratford,Stratford Avenue & New Town  ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/dfc14e142f54de6380256ffc002c5df3?OpenDocument,9883,2344,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/4B3FCA1FB61B994C80256F8500561A5F,133,0,Labour,Lab,http://openelectiondata.org/id/parties/6,3015,Penelope,Angela,Freedman,PenelopeAngelaFreedman
1,council,04/06/2009,Stratford,Stratford Avenue & New Town  ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/dfc14e142f54de6380256ffc002c5df3?OpenDocument,9883,2344,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/4B3FCA1FB61B994C80256F8500561A5F,192,0,Green,Green,http://openelectiondata.org/id/parties/64,3016,George,James Douglas,Hardwick,GeorgeJames DouglasHardwick
1,council,04/06/2009,Stratford,Stratford Avenue & New Town  ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/dfc14e142f54de6380256ffc002c5df3?OpenDocument,9883,2344,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/4B3FCA1FB61B994C80256F8500561A5F,869,0,Conservative,Con,http://openelectiondata.org/id/parties/25,3017,Tony,,Jefferson,TonyJefferson
1,council,04/06/2009,Stratford,Stratford Avenue & New Town  ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/dfc14e142f54de6380256ffc002c5df3?OpenDocument,9883,2344,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/4B3FCA1FB61B994C80256F8500561A5F,1150,1,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,3014,Peter,Dudley Norman,Balaam,PeterDudley NormanBalaam
1,council,04/06/2009,Stratford,Stratford South ,https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4e80d2be9860cb0480256ffc002c5ddb?OpenDocument,9884,12476,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/D4D8D0AA62F81A8C80256F460052B45D,301,0,Labour,Lab,http://openelectiondata.org/id/parties/6,3021,Samuel,,Hargreaves,SamuelHargreaves
1,council,04/06/2009,Stratford,Stratford South ,https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4e80d2be9860cb0480256ffc002c5ddb?OpenDocument,9884,12476,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/D4D8D0AA62F81A8C80256F460052B45D,505,0,Green,Green,http://openelectiondata.org/id/parties/64,3018,Suzi,,Caunce,SuziCaunce
1,council,04/06/2009,Stratford,Stratford South ,https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4e80d2be9860cb0480256ffc002c5ddb?OpenDocument,9884,12476,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/D4D8D0AA62F81A8C80256F460052B45D,349,0,Labour,Lab,http://openelectiondata.org/id/parties/6,3025,David,James,Talbot,DavidJamesTalbot
1,council,04/06/2009,Stratford,Stratford South ,https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4e80d2be9860cb0480256ffc002c5ddb?OpenDocument,9884,12476,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/D4D8D0AA62F81A8C80256F460052B45D,2349,0,Conservative,Con,http://openelectiondata.org/id/parties/25,3022,Lynda,Margaret,Organ,LyndaMargaretOrgan
1,council,04/06/2009,Stratford,Stratford South ,https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4e80d2be9860cb0480256ffc002c5ddb?OpenDocument,9884,12476,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/D4D8D0AA62F81A8C80256F460052B45D,714,0,Green,Green,http://openelectiondata.org/id/parties/64,3019,Hugh,Philip,Chatwin,HughPhilipChatwin
1,council,04/06/2009,Stratford,Stratford South ,https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4e80d2be9860cb0480256ffc002c5ddb?OpenDocument,9884,12476,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/D4D8D0AA62F81A8C80256F460052B45D,3185,1,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,3023,Kate,,Rolfe,KateRolfe
1,council,04/06/2009,Stratford,Stratford South ,https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4e80d2be9860cb0480256ffc002c5ddb?OpenDocument,9884,12476,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/D4D8D0AA62F81A8C80256F460052B45D,2890,1,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,3020,Ron,,Cockings,RonCockings
1,council,04/06/2009,Stratford,Stratford South ,https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4e80d2be9860cb0480256ffc002c5ddb?OpenDocument,9884,12476,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/D4D8D0AA62F81A8C80256F460052B45D,2183,0,Conservative,Con,http://openelectiondata.org/id/parties/25,3024,Vince,,Seaman,VinceSeaman
1,council,04/06/2009,Stratford,Studley ,http://www.warwickshire.gov.uk/corporate/committe.nsf/66313d7210fd430680256a140057d7fa/37c1a53912115e6580256ffc002c5dd1?OpenDocument,9885,2553,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/9CD9AAAED93CBBA280256F460052B474,1089,0,Conservative,Con,http://openelectiondata.org/id/parties/25,3029,Mike,,Weddell,MikeWeddell
1,council,04/06/2009,Stratford,Studley ,http://www.warwickshire.gov.uk/corporate/committe.nsf/66313d7210fd430680256a140057d7fa/37c1a53912115e6580256ffc002c5dd1?OpenDocument,9885,2553,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/9CD9AAAED93CBBA280256F460052B474,171,0,Green,Green,http://openelectiondata.org/id/parties/64,3028,Richard,John,Brayne,RichardJohnBrayne
1,council,04/06/2009,Stratford,Studley ,http://www.warwickshire.gov.uk/corporate/committe.nsf/66313d7210fd430680256a140057d7fa/37c1a53912115e6580256ffc002c5dd1?OpenDocument,9885,2553,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/9CD9AAAED93CBBA280256F460052B474,123,0,Labour,Lab,http://openelectiondata.org/id/parties/6,3026,Jacqueline,,Abbott,JacquelineAbbott
1,council,04/06/2009,Stratford,Studley ,http://www.warwickshire.gov.uk/corporate/committe.nsf/66313d7210fd430680256a140057d7fa/37c1a53912115e6580256ffc002c5dd1?OpenDocument,9885,2553,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/9CD9AAAED93CBBA280256F460052B474,1170,1,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,3027,Martin,Neil,Barry,MartinNeilBarry
1,council,04/06/2009,Warwick,Warwick North ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4c55a6b19633176a80256ffc002c5dcd,9886,2640,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/82355CAE4599A39C80256F460052B477,307,0,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,3033,Simon,,Wheeler,SimonWheeler
1,council,04/06/2009,Warwick,Warwick North ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4c55a6b19633176a80256ffc002c5dcd,9886,2640,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/82355CAE4599A39C80256F460052B477,1176,1,Conservative,Con,http://openelectiondata.org/id/parties/25,3030,Martyn,,Ashford,MartynAshford
1,council,04/06/2009,Warwick,Warwick North ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4c55a6b19633176a80256ffc002c5dcd,9886,2640,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/82355CAE4599A39C80256F460052B477,826,0,Labour,Lab,http://openelectiondata.org/id/parties/6,3031,Roger,William,Smith,RogerWilliamSmith
1,council,04/06/2009,Warwick,Warwick North ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4c55a6b19633176a80256ffc002c5dcd,9886,2640,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/82355CAE4599A39C80256F460052B477,331,0,Green,Green,http://openelectiondata.org/id/parties/64,3032,Glyn,,Thomas,GlynThomas
1,council,04/06/2009,Warwick,Warwick South ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/fdb46629c7fc9c3d80256ffc002c5dbd?OpenDocument,9887,3209,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/07394E0BF2469D8280256F460052B46D,396,0,Green,Green,http://openelectiondata.org/id/parties/64,3036,Hannah,,Sassoon,HannahSassoon
1,council,04/06/2009,Warwick,Warwick South ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/fdb46629c7fc9c3d80256ffc002c5dbd?OpenDocument,9887,3209,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/07394E0BF2469D8280256F460052B46D,1681,1,Conservative,Con,http://openelectiondata.org/id/parties/25,3037,Angela,,Warner,AngelaWarner
1,council,04/06/2009,Warwick,Warwick South ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/fdb46629c7fc9c3d80256ffc002c5dbd?OpenDocument,9887,3209,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/07394E0BF2469D8280256F460052B46D,581,0,Labour,Lab,http://openelectiondata.org/id/parties/6,3034,Joanne,,Humphreys,JoanneHumphreys
1,council,04/06/2009,Warwick,Warwick South ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/fdb46629c7fc9c3d80256ffc002c5dbd?OpenDocument,9887,3209,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/07394E0BF2469D8280256F460052B46D,551,0,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,3035,Deborah,,Pittarello,DeborahPittarello
1,council,04/06/2009,Warwick,Warwick West ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/41cd4a2928f0b51e80256ffc002c5dc9?OpenDocument,9888,3042,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/76C21F8FFE59698080256F460052B470,1152,1,Conservative,Con,http://openelectiondata.org/id/parties/25,3040,Clare,,Hopkinson,ClareHopkinson
1,council,04/06/2009,Warwick,Warwick West ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/41cd4a2928f0b51e80256ffc002c5dc9?OpenDocument,9888,3042,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/76C21F8FFE59698080256F460052B470,253,0,BNP,BNP,http://openelectiondata.org/id/parties/38,3041,Martin,,Smallwood,MartinSmallwood
1,council,04/06/2009,Warwick,Warwick West ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/41cd4a2928f0b51e80256ffc002c5dc9?OpenDocument,9888,3042,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/76C21F8FFE59698080256F460052B470,407,0,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,3038,George,Henry Christopher,Begg,GeorgeHenry ChristopherBegg
1,council,04/06/2009,Warwick,Warwick West ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/41cd4a2928f0b51e80256ffc002c5dc9?OpenDocument,9888,3042,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/76C21F8FFE59698080256F460052B470,288,0,Green,Green,http://openelectiondata.org/id/parties/64,3042,Jeremy,Peter,Worrell,JeremyPeterWorrell
1,council,04/06/2009,Warwick,Warwick West ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/41cd4a2928f0b51e80256ffc002c5dc9?OpenDocument,9888,3042,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/76C21F8FFE59698080256F460052B470,942,0,Labour,Lab,http://openelectiondata.org/id/parties/6,3039,John,Richard,Holland,JohnRichardHolland
1,council,04/06/2009,North Warwickshire,Water Orton ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/59c5ea5860c3671980256ffc002c5ddc?OpenDocument,9889,2154,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/D7B710AEC7F4BE5180256F460052B483,381,0,Labour,Lab,http://openelectiondata.org/id/parties/6,3043,Celia,,Banner,CeliaBanner
1,council,04/06/2009,North Warwickshire,Water Orton ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/59c5ea5860c3671980256ffc002c5ddc?OpenDocument,9889,2154,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/D7B710AEC7F4BE5180256F460052B483,1355,1,Conservative,Con,http://openelectiondata.org/id/parties/25,3044,Joan,,Lea,JoanLea
1,council,04/06/2009,North Warwickshire,Water Orton ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/59c5ea5860c3671980256ffc002c5ddc?OpenDocument,9889,2154,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/D7B710AEC7F4BE5180256F460052B483,418,0,Green,Green,http://openelectiondata.org/id/parties/64,3045,John,Francis,Liddamore,JohnFrancisLiddamore
1,council,04/06/2009,Stratford,Wellesbourne ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/9c892ea345b8f4d9802571b600445390?OpenDocument,9890,2971,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/2852FCDB8ADB4FAD80256F460052B479,198,0,Green,Green,http://openelectiondata.org/id/parties/64,3046,Roger,,Fisher,RogerFisher
1,council,04/06/2009,Stratford,Wellesbourne ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/9c892ea345b8f4d9802571b600445390?OpenDocument,9890,2971,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/2852FCDB8ADB4FAD80256F460052B479,1500,1,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,3047,David,William,Johnston,DavidWilliamJohnston
1,council,04/06/2009,Stratford,Wellesbourne ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/9c892ea345b8f4d9802571b600445390?OpenDocument,9890,2971,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/2852FCDB8ADB4FAD80256F460052B479,1273,0,Conservative,Con,http://openelectiondata.org/id/parties/25,3048,Sue,,Main,SueMain
1,council,04/06/2009,Warwick,Whitnash ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/879d1029562c46d680256ffc002c5de3?OpenDocument,9891,2574,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/FF0CEFB67190244480256F460052B48E,86,0,Liberal Democrat,LibDem,http://openelectiondata.org/id/parties/26,3053,Alun,Wynne,Wyburn-Powell,AlunWynneWyburn-Powell
1,council,04/06/2009,Warwick,Whitnash ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/879d1029562c46d680256ffc002c5de3?OpenDocument,9891,2574,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/FF0CEFB67190244480256F460052B48E,1632,1,Whitnash Residents,Whit,http://openelectiondata.org/id/parties/197,3050,Bernard,,Kirton,BernardKirton
1,council,04/06/2009,Warwick,Whitnash ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/879d1029562c46d680256ffc002c5de3?OpenDocument,9891,2574,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/FF0CEFB67190244480256F460052B48E,297,0,Labour,Lab,http://openelectiondata.org/id/parties/6,3051,Chris,,McKeown,ChrisMcKeown
1,council,04/06/2009,Warwick,Whitnash ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/879d1029562c46d680256ffc002c5de3?OpenDocument,9891,2574,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/FF0CEFB67190244480256F460052B48E,394,0,Conservative,Con,http://openelectiondata.org/id/parties/25,3052,Tim,,Nash,TimNash
1,council,04/06/2009,Warwick,Whitnash ,http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/879d1029562c46d680256ffc002c5de3?OpenDocument,9891,2574,http://www.warwickshire.gov.uk/corporate/Elect09.nsf/ResultsByParty/FF0CEFB67190244480256F460052B48E,165,0,Green,Green,http://openelectiondata.org/id/parties/64,3049,James,Martin,Berreen,JamesMartinBerreen
